soi_district_id,source_state_name,source_district_name,source_state_slug,source_district_slug,soi_state_name,soi_district_name,soi_state_slug,soi_district_slug,source_profile_path,district_profile_path,source_metadata_path,district_metadata_path,path_changed
101,Himachal Pradesh,Bilaspur,himachal_pradesh,bilaspur,HIMACHAL PRADESH,BILASPUR,himachal_pradesh,bilaspur,data/ceew/district_data/himachal_pradesh/bilaspur/himachal_pradesh_bilaspur_profile.json,data/ceew/district_data/himachal_pradesh/bilaspur/himachal_pradesh_bilaspur_profile.json,data/ceew/district_data/himachal_pradesh/bilaspur/himachal_pradesh_bilaspur_metadata_config.json,data/ceew/district_data/himachal_pradesh/bilaspur/himachal_pradesh_bilaspur_metadata_config.json,False
102,Himachal Pradesh,Chamba,himachal_pradesh,chamba,HIMACHAL PRADESH,CHAMBA,himachal_pradesh,chamba,data/ceew/district_data/himachal_pradesh/chamba/himachal_pradesh_chamba_profile.json,data/ceew/district_data/himachal_pradesh/chamba/himachal_pradesh_chamba_profile.json,data/ceew/district_data/himachal_pradesh/chamba/himachal_pradesh_chamba_metadata_config.json,data/ceew/district_data/himachal_pradesh/chamba/himachal_pradesh_chamba_metadata_config.json,False
103,Himachal Pradesh,Hamirpur,himachal_pradesh,hamirpur,HIMACHAL PRADESH,HAMIRPUR,himachal_pradesh,hamirpur,data/ceew/district_data/himachal_pradesh/hamirpur/himachal_pradesh_hamirpur_profile.json,data/ceew/district_data/himachal_pradesh/hamirpur/himachal_pradesh_hamirpur_profile.json,data/ceew/district_data/himachal_pradesh/hamirpur/himachal_pradesh_hamirpur_metadata_config.json,data/ceew/district_data/himachal_pradesh/hamirpur/himachal_pradesh_hamirpur_metadata_config.json,False
104,Himachal Pradesh,Kangra,himachal_pradesh,kangra,HIMACHAL PRADESH,KANGRA,himachal_pradesh,kangra,data/ceew/district_data/himachal_pradesh/kangra/himachal_pradesh_kangra_profile.json,data/ceew/district_data/himachal_pradesh/kangra/himachal_pradesh_kangra_profile.json,data/ceew/district_data/himachal_pradesh/kangra/himachal_pradesh_kangra_metadata_config.json,data/ceew/district_data/himachal_pradesh/kangra/himachal_pradesh_kangra_metadata_config.json,False
105,Himachal Pradesh,Kinnaur,himachal_pradesh,kinnaur,HIMACHAL PRADESH,KINNAUR,himachal_pradesh,kinnaur,data/ceew/district_data/himachal_pradesh/kinnaur/himachal_pradesh_kinnaur_profile.json,data/ceew/district_data/himachal_pradesh/kinnaur/himachal_pradesh_kinnaur_profile.json,data/ceew/district_data/himachal_pradesh/kinnaur/himachal_pradesh_kinnaur_metadata_config.json,data/ceew/district_data/himachal_pradesh/kinnaur/himachal_pradesh_kinnaur_metadata_config.json,False
106,Himachal Pradesh,Kullu,himachal_pradesh,kullu,HIMACHAL PRADESH,KULLU,himachal_pradesh,kullu,data/ceew/district_data/himachal_pradesh/kullu/himachal_pradesh_kullu_profile.json,data/ceew/district_data/himachal_pradesh/kullu/himachal_pradesh_kullu_profile.json,data/ceew/district_data/himachal_pradesh/kullu/himachal_pradesh_kullu_metadata_config.json,data/ceew/district_data/himachal_pradesh/kullu/himachal_pradesh_kullu_metadata_config.json,False
107,Himachal Pradesh,Lahul & Spiti,himachal_pradesh,lahul_spiti,HIMACHAL PRADESH,LAHUL & SPITI,himachal_pradesh,lahul_spiti,data/ceew/district_data/himachal_pradesh/lahul_spiti/himachal_pradesh_lahul_spiti_profile.json,data/ceew/district_data/himachal_pradesh/lahul_spiti/himachal_pradesh_lahul_spiti_profile.json,data/ceew/district_data/himachal_pradesh/lahul_spiti/himachal_pradesh_lahul_spiti_metadata_config.json,data/ceew/district_data/himachal_pradesh/lahul_spiti/himachal_pradesh_lahul_spiti_metadata_config.json,False
108,Himachal Pradesh,Mandi,himachal_pradesh,mandi,HIMACHAL PRADESH,MANDI,himachal_pradesh,mandi,data/ceew/district_data/himachal_pradesh/mandi/himachal_pradesh_mandi_profile.json,data/ceew/district_data/himachal_pradesh/mandi/himachal_pradesh_mandi_profile.json,data/ceew/district_data/himachal_pradesh/mandi/himachal_pradesh_mandi_metadata_config.json,data/ceew/district_data/himachal_pradesh/mandi/himachal_pradesh_mandi_metadata_config.json,False
109,Himachal Pradesh,Shimla,himachal_pradesh,shimla,HIMACHAL PRADESH,SHIMLA,himachal_pradesh,shimla,data/ceew/district_data/himachal_pradesh/shimla/himachal_pradesh_shimla_profile.json,data/ceew/district_data/himachal_pradesh/shimla/himachal_pradesh_shimla_profile.json,data/ceew/district_data/himachal_pradesh/shimla/himachal_pradesh_shimla_metadata_config.json,data/ceew/district_data/himachal_pradesh/shimla/himachal_pradesh_shimla_metadata_config.json,False
110,Himachal Pradesh,Sirmaur,himachal_pradesh,sirmaur,HIMACHAL PRADESH,SIRMAUR,himachal_pradesh,sirmaur,data/ceew/district_data/himachal_pradesh/sirmaur/himachal_pradesh_sirmaur_profile.json,data/ceew/district_data/himachal_pradesh/sirmaur/himachal_pradesh_sirmaur_profile.json,data/ceew/district_data/himachal_pradesh/sirmaur/himachal_pradesh_sirmaur_metadata_config.json,data/ceew/district_data/himachal_pradesh/sirmaur/himachal_pradesh_sirmaur_metadata_config.json,False
111,Himachal Pradesh,Solan,himachal_pradesh,solan,HIMACHAL PRADESH,SOLAN,himachal_pradesh,solan,data/ceew/district_data/himachal_pradesh/solan/himachal_pradesh_solan_profile.json,data/ceew/district_data/himachal_pradesh/solan/himachal_pradesh_solan_profile.json,data/ceew/district_data/himachal_pradesh/solan/himachal_pradesh_solan_metadata_config.json,data/ceew/district_data/himachal_pradesh/solan/himachal_pradesh_solan_metadata_config.json,False
112,Himachal Pradesh,Una,himachal_pradesh,una,HIMACHAL PRADESH,UNA,himachal_pradesh,una,data/ceew/district_data/himachal_pradesh/una/himachal_pradesh_una_profile.json,data/ceew/district_data/himachal_pradesh/una/himachal_pradesh_una_profile.json,data/ceew/district_data/himachal_pradesh/una/himachal_pradesh_una_metadata_config.json,data/ceew/district_data/himachal_pradesh/una/himachal_pradesh_una_metadata_config.json,False
113,Karnataka,Kalaburagi,karnataka,kalaburagi,KARNATAKA,KALABURAGI,karnataka,kalaburagi,data/ceew/district_data/karnataka/kalaburagi/karnataka_kalaburagi_profile.json,data/ceew/district_data/karnataka/kalaburagi/karnataka_kalaburagi_profile.json,data/ceew/district_data/karnataka/kalaburagi/karnataka_kalaburagi_metadata_config.json,data/ceew/district_data/karnataka/kalaburagi/karnataka_kalaburagi_metadata_config.json,False
114,Karnataka,Hassan,karnataka,hassan,KARNATAKA,HASSAN,karnataka,hassan,data/ceew/district_data/karnataka/hassan/karnataka_hassan_profile.json,data/ceew/district_data/karnataka/hassan/karnataka_hassan_profile.json,data/ceew/district_data/karnataka/hassan/karnataka_hassan_metadata_config.json,data/ceew/district_data/karnataka/hassan/karnataka_hassan_metadata_config.json,False
115,Karnataka,Bengaluru Urban,karnataka,bengaluru_urban,KARNATAKA,BENGALURU URBAN,karnataka,bengaluru_urban,data/ceew/district_data/karnataka/bengaluru_urban/karnataka_bengaluru_urban_profile.json,data/ceew/district_data/karnataka/bengaluru_urban/karnataka_bengaluru_urban_profile.json,data/ceew/district_data/karnataka/bengaluru_urban/karnataka_bengaluru_urban_metadata_config.json,data/ceew/district_data/karnataka/bengaluru_urban/karnataka_bengaluru_urban_metadata_config.json,False
116,Karnataka,Uttara  Kannada,karnataka,uttara_kannada,KARNATAKA,UTTARA KANNADA,karnataka,uttara_kannada,data/ceew/district_data/karnataka/uttara_kannada/karnataka_uttara_kannada_profile.json,data/ceew/district_data/karnataka/uttara_kannada/karnataka_uttara_kannada_profile.json,data/ceew/district_data/karnataka/uttara_kannada/karnataka_uttara_kannada_metadata_config.json,data/ceew/district_data/karnataka/uttara_kannada/karnataka_uttara_kannada_metadata_config.json,False
117,Karnataka,Belagavi,karnataka,belagavi,KARNATAKA,BELAGAVI,karnataka,belagavi,data/ceew/district_data/karnataka/belagavi/karnataka_belagavi_profile.json,data/ceew/district_data/karnataka/belagavi/karnataka_belagavi_profile.json,data/ceew/district_data/karnataka/belagavi/karnataka_belagavi_metadata_config.json,data/ceew/district_data/karnataka/belagavi/karnataka_belagavi_metadata_config.json,False
118,Karnataka,Bagalkot,karnataka,bagalkot,KARNATAKA,BAGALKOT,karnataka,bagalkot,data/ceew/district_data/karnataka/bagalkot/karnataka_bagalkot_profile.json,data/ceew/district_data/karnataka/bagalkot/karnataka_bagalkot_profile.json,data/ceew/district_data/karnataka/bagalkot/karnataka_bagalkot_metadata_config.json,data/ceew/district_data/karnataka/bagalkot/karnataka_bagalkot_metadata_config.json,False
119,Karnataka,Chik Ballapur,karnataka,chik_ballapur,KARNATAKA,CHIK BALLAPUR,karnataka,chik_ballapur,data/ceew/district_data/karnataka/chik_ballapur/karnataka_chik_ballapur_profile.json,data/ceew/district_data/karnataka/chik_ballapur/karnataka_chik_ballapur_profile.json,data/ceew/district_data/karnataka/chik_ballapur/karnataka_chik_ballapur_metadata_config.json,data/ceew/district_data/karnataka/chik_ballapur/karnataka_chik_ballapur_metadata_config.json,False
120,Karnataka,Ballari,karnataka,ballari,KARNATAKA,BALLARI,karnataka,ballari,data/ceew/district_data/karnataka/ballari/karnataka_ballari_profile.json,data/ceew/district_data/karnataka/ballari/karnataka_ballari_profile.json,data/ceew/district_data/karnataka/ballari/karnataka_ballari_metadata_config.json,data/ceew/district_data/karnataka/ballari/karnataka_ballari_metadata_config.json,False
121,Karnataka,Kolar,karnataka,kolar,KARNATAKA,KOLAR,karnataka,kolar,data/ceew/district_data/karnataka/kolar/karnataka_kolar_profile.json,data/ceew/district_data/karnataka/kolar/karnataka_kolar_profile.json,data/ceew/district_data/karnataka/kolar/karnataka_kolar_metadata_config.json,data/ceew/district_data/karnataka/kolar/karnataka_kolar_metadata_config.json,False
122,Karnataka,Bidar,karnataka,bidar,KARNATAKA,BIDAR,karnataka,bidar,data/ceew/district_data/karnataka/bidar/karnataka_bidar_profile.json,data/ceew/district_data/karnataka/bidar/karnataka_bidar_profile.json,data/ceew/district_data/karnataka/bidar/karnataka_bidar_metadata_config.json,data/ceew/district_data/karnataka/bidar/karnataka_bidar_metadata_config.json,False
123,Karnataka,Vijayapura,karnataka,vijayapura,KARNATAKA,VIJAYAPURA,karnataka,vijayapura,data/ceew/district_data/karnataka/vijayapura/karnataka_vijayapura_profile.json,data/ceew/district_data/karnataka/vijayapura/karnataka_vijayapura_profile.json,data/ceew/district_data/karnataka/vijayapura/karnataka_vijayapura_metadata_config.json,data/ceew/district_data/karnataka/vijayapura/karnataka_vijayapura_metadata_config.json,False
124,Karnataka,Dakshina  Kannada,karnataka,dakshina_kannada,KARNATAKA,DAKSHINA KANNADA,karnataka,dakshina_kannada,data/ceew/district_data/karnataka/dakshina_kannada/karnataka_dakshina_kannada_profile.json,data/ceew/district_data/karnataka/dakshina_kannada/karnataka_dakshina_kannada_profile.json,data/ceew/district_data/karnataka/dakshina_kannada/karnataka_dakshina_kannada_metadata_config.json,data/ceew/district_data/karnataka/dakshina_kannada/karnataka_dakshina_kannada_metadata_config.json,False
125,Karnataka,Shivamogga,karnataka,shivamogga,KARNATAKA,SHIVAMOGGA,karnataka,shivamogga,data/ceew/district_data/karnataka/shivamogga/karnataka_shivamogga_profile.json,data/ceew/district_data/karnataka/shivamogga/karnataka_shivamogga_profile.json,data/ceew/district_data/karnataka/shivamogga/karnataka_shivamogga_metadata_config.json,data/ceew/district_data/karnataka/shivamogga/karnataka_shivamogga_metadata_config.json,False
126,Karnataka,Haveri,karnataka,haveri,KARNATAKA,HAVERI,karnataka,haveri,data/ceew/district_data/karnataka/haveri/karnataka_haveri_profile.json,data/ceew/district_data/karnataka/haveri/karnataka_haveri_profile.json,data/ceew/district_data/karnataka/haveri/karnataka_haveri_metadata_config.json,data/ceew/district_data/karnataka/haveri/karnataka_haveri_metadata_config.json,False
127,Karnataka,Chitradurga,karnataka,chitradurga,KARNATAKA,CHITRADURGA,karnataka,chitradurga,data/ceew/district_data/karnataka/chitradurga/karnataka_chitradurga_profile.json,data/ceew/district_data/karnataka/chitradurga/karnataka_chitradurga_profile.json,data/ceew/district_data/karnataka/chitradurga/karnataka_chitradurga_metadata_config.json,data/ceew/district_data/karnataka/chitradurga/karnataka_chitradurga_metadata_config.json,False
128,Karnataka,Chamarajanagar,karnataka,chamarajanagar,KARNATAKA,CHAMARAJANAGAR,karnataka,chamarajanagar,data/ceew/district_data/karnataka/chamarajanagar/karnataka_chamarajanagar_profile.json,data/ceew/district_data/karnataka/chamarajanagar/karnataka_chamarajanagar_profile.json,data/ceew/district_data/karnataka/chamarajanagar/karnataka_chamarajanagar_metadata_config.json,data/ceew/district_data/karnataka/chamarajanagar/karnataka_chamarajanagar_metadata_config.json,False
129,Karnataka,Davangere,karnataka,davangere,KARNATAKA,DAVANGERE,karnataka,davangere,data/ceew/district_data/karnataka/davangere/karnataka_davangere_profile.json,data/ceew/district_data/karnataka/davangere/karnataka_davangere_profile.json,data/ceew/district_data/karnataka/davangere/karnataka_davangere_metadata_config.json,data/ceew/district_data/karnataka/davangere/karnataka_davangere_metadata_config.json,False
130,Karnataka,Ramanagaram,karnataka,ramanagaram,KARNATAKA,RAMANAGARAM,karnataka,ramanagaram,data/ceew/district_data/karnataka/ramanagaram/karnataka_ramanagaram_profile.json,data/ceew/district_data/karnataka/ramanagaram/karnataka_ramanagaram_profile.json,data/ceew/district_data/karnataka/ramanagaram/karnataka_ramanagaram_metadata_config.json,data/ceew/district_data/karnataka/ramanagaram/karnataka_ramanagaram_metadata_config.json,False
131,Karnataka,Chikkamagaluru,karnataka,chikkamagaluru,KARNATAKA,CHIKKAMAGALURU,karnataka,chikkamagaluru,data/ceew/district_data/karnataka/chikkamagaluru/karnataka_chikkamagaluru_profile.json,data/ceew/district_data/karnataka/chikkamagaluru/karnataka_chikkamagaluru_profile.json,data/ceew/district_data/karnataka/chikkamagaluru/karnataka_chikkamagaluru_metadata_config.json,data/ceew/district_data/karnataka/chikkamagaluru/karnataka_chikkamagaluru_metadata_config.json,False
132,Karnataka,Tumakuru,karnataka,tumakuru,KARNATAKA,TUMAKURU,karnataka,tumakuru,data/ceew/district_data/karnataka/tumakuru/karnataka_tumakuru_profile.json,data/ceew/district_data/karnataka/tumakuru/karnataka_tumakuru_profile.json,data/ceew/district_data/karnataka/tumakuru/karnataka_tumakuru_metadata_config.json,data/ceew/district_data/karnataka/tumakuru/karnataka_tumakuru_metadata_config.json,False
133,Karnataka,Raichur,karnataka,raichur,KARNATAKA,RAICHUR,karnataka,raichur,data/ceew/district_data/karnataka/raichur/karnataka_raichur_profile.json,data/ceew/district_data/karnataka/raichur/karnataka_raichur_profile.json,data/ceew/district_data/karnataka/raichur/karnataka_raichur_metadata_config.json,data/ceew/district_data/karnataka/raichur/karnataka_raichur_metadata_config.json,False
134,Karnataka,Bengaluru Rural,karnataka,bengaluru_rural,KARNATAKA,BENGALURU RURAL,karnataka,bengaluru_rural,data/ceew/district_data/karnataka/bengaluru_rural/karnataka_bengaluru_rural_profile.json,data/ceew/district_data/karnataka/bengaluru_rural/karnataka_bengaluru_rural_profile.json,data/ceew/district_data/karnataka/bengaluru_rural/karnataka_bengaluru_rural_metadata_config.json,data/ceew/district_data/karnataka/bengaluru_rural/karnataka_bengaluru_rural_metadata_config.json,False
135,Karnataka,Dharwad,karnataka,dharwad,KARNATAKA,DHARWAD,karnataka,dharwad,data/ceew/district_data/karnataka/dharwad/karnataka_dharwad_profile.json,data/ceew/district_data/karnataka/dharwad/karnataka_dharwad_profile.json,data/ceew/district_data/karnataka/dharwad/karnataka_dharwad_metadata_config.json,data/ceew/district_data/karnataka/dharwad/karnataka_dharwad_metadata_config.json,False
136,Karnataka,Gadag,karnataka,gadag,KARNATAKA,GADAG,karnataka,gadag,data/ceew/district_data/karnataka/gadag/karnataka_gadag_profile.json,data/ceew/district_data/karnataka/gadag/karnataka_gadag_profile.json,data/ceew/district_data/karnataka/gadag/karnataka_gadag_metadata_config.json,data/ceew/district_data/karnataka/gadag/karnataka_gadag_metadata_config.json,False
137,Karnataka,Koppal,karnataka,koppal,KARNATAKA,KOPPAL,karnataka,koppal,data/ceew/district_data/karnataka/koppal/karnataka_koppal_profile.json,data/ceew/district_data/karnataka/koppal/karnataka_koppal_profile.json,data/ceew/district_data/karnataka/koppal/karnataka_koppal_metadata_config.json,data/ceew/district_data/karnataka/koppal/karnataka_koppal_metadata_config.json,False
138,Karnataka,Mysuru,karnataka,mysuru,KARNATAKA,MYSURU,karnataka,mysuru,data/ceew/district_data/karnataka/mysuru/karnataka_mysuru_profile.json,data/ceew/district_data/karnataka/mysuru/karnataka_mysuru_profile.json,data/ceew/district_data/karnataka/mysuru/karnataka_mysuru_metadata_config.json,data/ceew/district_data/karnataka/mysuru/karnataka_mysuru_metadata_config.json,False
139,Karnataka,Udupi,karnataka,udupi,KARNATAKA,UDUPI,karnataka,udupi,data/ceew/district_data/karnataka/udupi/karnataka_udupi_profile.json,data/ceew/district_data/karnataka/udupi/karnataka_udupi_profile.json,data/ceew/district_data/karnataka/udupi/karnataka_udupi_metadata_config.json,data/ceew/district_data/karnataka/udupi/karnataka_udupi_metadata_config.json,False
140,Karnataka,Mandya,karnataka,mandya,KARNATAKA,MANDYA,karnataka,mandya,data/ceew/district_data/karnataka/mandya/karnataka_mandya_profile.json,data/ceew/district_data/karnataka/mandya/karnataka_mandya_profile.json,data/ceew/district_data/karnataka/mandya/karnataka_mandya_metadata_config.json,data/ceew/district_data/karnataka/mandya/karnataka_mandya_metadata_config.json,False
141,Karnataka,Kodagu,karnataka,kodagu,KARNATAKA,KODAGU,karnataka,kodagu,data/ceew/district_data/karnataka/kodagu/karnataka_kodagu_profile.json,data/ceew/district_data/karnataka/kodagu/karnataka_kodagu_profile.json,data/ceew/district_data/karnataka/kodagu/karnataka_kodagu_metadata_config.json,data/ceew/district_data/karnataka/kodagu/karnataka_kodagu_metadata_config.json,False
142,Karnataka,Yadgir,karnataka,yadgir,KARNATAKA,YADGIR,karnataka,yadgir,data/ceew/district_data/karnataka/yadgir/karnataka_yadgir_profile.json,data/ceew/district_data/karnataka/yadgir/karnataka_yadgir_profile.json,data/ceew/district_data/karnataka/yadgir/karnataka_yadgir_metadata_config.json,data/ceew/district_data/karnataka/yadgir/karnataka_yadgir_metadata_config.json,False
143,Goa,North Goa,goa,north_goa,GOA,NORTH GOA,goa,north_goa,data/ceew/district_data/goa/north_goa/goa_north_goa_profile.json,data/ceew/district_data/goa/north_goa/goa_north_goa_profile.json,data/ceew/district_data/goa/north_goa/goa_north_goa_metadata_config.json,data/ceew/district_data/goa/north_goa/goa_north_goa_metadata_config.json,False
144,Goa,South Goa,goa,south_goa,GOA,SOUTH GOA,goa,south_goa,data/ceew/district_data/goa/south_goa/goa_south_goa_profile.json,data/ceew/district_data/goa/south_goa/goa_south_goa_profile.json,data/ceew/district_data/goa/south_goa/goa_south_goa_metadata_config.json,data/ceew/district_data/goa/south_goa/goa_south_goa_metadata_config.json,False
145,Delhi,North Delhi,delhi,north_delhi,DELHI,NORTH,delhi,north,data/ceew/district_data/delhi/north_delhi/delhi_north_delhi_profile.json,data/ceew/district_data/delhi/north/delhi_north_profile.json,data/ceew/district_data/delhi/north_delhi/delhi_north_delhi_metadata_config.json,data/ceew/district_data/delhi/north/delhi_north_metadata_config.json,True
146,Delhi,New Delhi,delhi,new_delhi,DELHI,NEW DELHI,delhi,new_delhi,data/ceew/district_data/delhi/new_delhi/delhi_new_delhi_profile.json,data/ceew/district_data/delhi/new_delhi/delhi_new_delhi_profile.json,data/ceew/district_data/delhi/new_delhi/delhi_new_delhi_metadata_config.json,data/ceew/district_data/delhi/new_delhi/delhi_new_delhi_metadata_config.json,False
147,Delhi,Central Delhi,delhi,central_delhi,DELHI,CENTRAL,delhi,central,data/ceew/district_data/delhi/central_delhi/delhi_central_delhi_profile.json,data/ceew/district_data/delhi/central/delhi_central_profile.json,data/ceew/district_data/delhi/central_delhi/delhi_central_delhi_metadata_config.json,data/ceew/district_data/delhi/central/delhi_central_metadata_config.json,True
148,Delhi,South East Delhi,delhi,south_east_delhi,DELHI,SOUTH EAST,delhi,south_east,data/ceew/district_data/delhi/south_east_delhi/delhi_south_east_delhi_profile.json,data/ceew/district_data/delhi/south_east/delhi_south_east_profile.json,data/ceew/district_data/delhi/south_east_delhi/delhi_south_east_delhi_metadata_config.json,data/ceew/district_data/delhi/south_east/delhi_south_east_metadata_config.json,True
149,Delhi,South West Delhi,delhi,south_west_delhi,DELHI,SOUTH WEST,delhi,south_west,data/ceew/district_data/delhi/south_west_delhi/delhi_south_west_delhi_profile.json,data/ceew/district_data/delhi/south_west/delhi_south_west_profile.json,data/ceew/district_data/delhi/south_west_delhi/delhi_south_west_delhi_metadata_config.json,data/ceew/district_data/delhi/south_west/delhi_south_west_metadata_config.json,True
150,Delhi,East Delhi,delhi,east_delhi,DELHI,EAST,delhi,east,data/ceew/district_data/delhi/east_delhi/delhi_east_delhi_profile.json,data/ceew/district_data/delhi/east/delhi_east_profile.json,data/ceew/district_data/delhi/east_delhi/delhi_east_delhi_metadata_config.json,data/ceew/district_data/delhi/east/delhi_east_metadata_config.json,True
151,Delhi,South Delhi,delhi,south_delhi,DELHI,SOUTH,delhi,south,data/ceew/district_data/delhi/south_delhi/delhi_south_delhi_profile.json,data/ceew/district_data/delhi/south/delhi_south_profile.json,data/ceew/district_data/delhi/south_delhi/delhi_south_delhi_metadata_config.json,data/ceew/district_data/delhi/south/delhi_south_metadata_config.json,True
152,Delhi,North West Delhi,delhi,north_west_delhi,DELHI,NORTH WEST,delhi,north_west,data/ceew/district_data/delhi/north_west_delhi/delhi_north_west_delhi_profile.json,data/ceew/district_data/delhi/north_west/delhi_north_west_profile.json,data/ceew/district_data/delhi/north_west_delhi/delhi_north_west_delhi_metadata_config.json,data/ceew/district_data/delhi/north_west/delhi_north_west_metadata_config.json,True
153,Delhi,North East Delhi,delhi,north_east_delhi,DELHI,NORTH EAST,delhi,north_east,data/ceew/district_data/delhi/north_east_delhi/delhi_north_east_delhi_profile.json,data/ceew/district_data/delhi/north_east/delhi_north_east_profile.json,data/ceew/district_data/delhi/north_east_delhi/delhi_north_east_delhi_metadata_config.json,data/ceew/district_data/delhi/north_east/delhi_north_east_metadata_config.json,True
154,Delhi,West Delhi,delhi,west_delhi,DELHI,WEST,delhi,west,data/ceew/district_data/delhi/west_delhi/delhi_west_delhi_profile.json,data/ceew/district_data/delhi/west/delhi_west_profile.json,data/ceew/district_data/delhi/west_delhi/delhi_west_delhi_metadata_config.json,data/ceew/district_data/delhi/west/delhi_west_metadata_config.json,True
155,Delhi,Shahadra,delhi,shahadra,DELHI,SHAHADRA,delhi,shahadra,data/ceew/district_data/delhi/shahadra/delhi_shahadra_profile.json,data/ceew/district_data/delhi/shahadra/delhi_shahadra_profile.json,data/ceew/district_data/delhi/shahadra/delhi_shahadra_metadata_config.json,data/ceew/district_data/delhi/shahadra/delhi_shahadra_metadata_config.json,False
156,Andaman and Nicobar Islands,Nicobar,andaman_and_nicobar_islands,nicobar,ANDAMAN & NICOBAR,NICOBAR,andaman_nicobar,nicobar,data/ceew/district_data/andaman_and_nicobar_islands/nicobar/andaman_and_nicobar_islands_nicobar_profile.json,data/ceew/district_data/andaman_nicobar/nicobar/andaman_nicobar_nicobar_profile.json,data/ceew/district_data/andaman_and_nicobar_islands/nicobar/andaman_and_nicobar_islands_nicobar_metadata_config.json,data/ceew/district_data/andaman_nicobar/nicobar/andaman_nicobar_nicobar_metadata_config.json,True
157,Andaman and Nicobar Islands,North & Middle Andaman,andaman_and_nicobar_islands,north_middle_andaman,ANDAMAN & NICOBAR,NORTH & MIDDLE ANDAMAN,andaman_nicobar,north_middle_andaman,data/ceew/district_data/andaman_and_nicobar_islands/north_middle_andaman/andaman_and_nicobar_islands_north_middle_andaman_profile.json,data/ceew/district_data/andaman_nicobar/north_middle_andaman/andaman_nicobar_north_middle_andaman_profile.json,data/ceew/district_data/andaman_and_nicobar_islands/north_middle_andaman/andaman_and_nicobar_islands_north_middle_andaman_metadata_config.json,data/ceew/district_data/andaman_nicobar/north_middle_andaman/andaman_nicobar_north_middle_andaman_metadata_config.json,True
158,Andaman and Nicobar Islands,South Andaman,andaman_and_nicobar_islands,south_andaman,ANDAMAN & NICOBAR,SOUTH ANDAMAN,andaman_nicobar,south_andaman,data/ceew/district_data/andaman_and_nicobar_islands/south_andaman/andaman_and_nicobar_islands_south_andaman_profile.json,data/ceew/district_data/andaman_nicobar/south_andaman/andaman_nicobar_south_andaman_profile.json,data/ceew/district_data/andaman_and_nicobar_islands/south_andaman/andaman_and_nicobar_islands_south_andaman_metadata_config.json,data/ceew/district_data/andaman_nicobar/south_andaman/andaman_nicobar_south_andaman_metadata_config.json,True
159,Puducherry,Puducherry,puducherry,puducherry,PUDUCHERRY,PUDUCHERRY,puducherry,puducherry,data/ceew/district_data/puducherry/puducherry/puducherry_puducherry_profile.json,data/ceew/district_data/puducherry/puducherry/puducherry_puducherry_profile.json,data/ceew/district_data/puducherry/puducherry/puducherry_puducherry_metadata_config.json,data/ceew/district_data/puducherry/puducherry/puducherry_puducherry_metadata_config.json,False
160,Puducherry,Karaikal,puducherry,karaikal,PUDUCHERRY,KARAIKAL,puducherry,karaikal,data/ceew/district_data/puducherry/karaikal/puducherry_karaikal_profile.json,data/ceew/district_data/puducherry/karaikal/puducherry_karaikal_profile.json,data/ceew/district_data/puducherry/karaikal/puducherry_karaikal_metadata_config.json,data/ceew/district_data/puducherry/karaikal/puducherry_karaikal_metadata_config.json,False
161,Puducherry,Mahe,puducherry,mahe,PUDUCHERRY,MAHE,puducherry,mahe,data/ceew/district_data/puducherry/mahe/puducherry_mahe_profile.json,data/ceew/district_data/puducherry/mahe/puducherry_mahe_profile.json,data/ceew/district_data/puducherry/mahe/puducherry_mahe_metadata_config.json,data/ceew/district_data/puducherry/mahe/puducherry_mahe_metadata_config.json,False
162,Puducherry,Yanam,puducherry,yanam,PUDUCHERRY,YANAM,puducherry,yanam,data/ceew/district_data/puducherry/yanam/puducherry_yanam_profile.json,data/ceew/district_data/puducherry/yanam/puducherry_yanam_profile.json,data/ceew/district_data/puducherry/yanam/puducherry_yanam_metadata_config.json,data/ceew/district_data/puducherry/yanam/puducherry_yanam_metadata_config.json,False
163,Kerala,Palakkad,kerala,palakkad,KERALA,PALAKKAD,kerala,palakkad,data/ceew/district_data/kerala/palakkad/kerala_palakkad_profile.json,data/ceew/district_data/kerala/palakkad/kerala_palakkad_profile.json,data/ceew/district_data/kerala/palakkad/kerala_palakkad_metadata_config.json,data/ceew/district_data/kerala/palakkad/kerala_palakkad_metadata_config.json,False
164,Kerala,Ernakulam,kerala,ernakulam,KERALA,ERNAKULAM,kerala,ernakulam,data/ceew/district_data/kerala/ernakulam/kerala_ernakulam_profile.json,data/ceew/district_data/kerala/ernakulam/kerala_ernakulam_profile.json,data/ceew/district_data/kerala/ernakulam/kerala_ernakulam_metadata_config.json,data/ceew/district_data/kerala/ernakulam/kerala_ernakulam_metadata_config.json,False
165,Kerala,Pattanamthitta,kerala,pattanamthitta,KERALA,PATTANAMTHITTA,kerala,pattanamthitta,data/ceew/district_data/kerala/pattanamthitta/kerala_pattanamthitta_profile.json,data/ceew/district_data/kerala/pattanamthitta/kerala_pattanamthitta_profile.json,data/ceew/district_data/kerala/pattanamthitta/kerala_pattanamthitta_metadata_config.json,data/ceew/district_data/kerala/pattanamthitta/kerala_pattanamthitta_metadata_config.json,False
